sector,subsector,role_family,company,priority,country_focus,india_presence,career_url_hint,career_url_final,ats_type,city_tags,remote_possible,role_keywords,notes
ecommerce_logistics_retail,Logistics,operations_sales_hr_finance;data_analytics_ai,Ecom Express,2,India,hq_india,https://ecomexpress.in/careers/,https://ecomexpress.in/careers/,unknown_or_custom,Delhi NCR;India,role_dependent,hub operations;delivery;warehouse;sales,Last-mile logistics roles
ecommerce_logistics_retail,Logistics marketplace,software_engineering;operations_sales_hr_finance;product_management,Porter,2,India,hq_india,https://porter.in/careers,https://porter.in/careers,unknown_or_custom,Bengaluru;Mumbai;Delhi NCR;India,role_dependent,operations;fleet;developer;sales,City logistics and field operations
ecommerce_logistics_retail,Shipping SaaS,software_engineering;product_management;operations_sales_hr_finance;data_analytics_ai,Shiprocket,2,India,hq_india,https://www.shiprocket.in/careers/,https://www.shiprocket.in/careers/,unknown_or_custom,Delhi NCR;Bengaluru;Mumbai,hybrid,developer;logistics;SaaS;sales,Ecommerce shipping platform roles
bfsi,Banking,operations_sales_hr_finance;product_management;data_analytics_ai,HDFC Bank,1,India,hq_india,https://www.hdfcbank.com/personal/careers,https://www.hdfcbank.com/personal/careers,unknown_or_custom,Mumbai;India,role_dependent,branch banking;relationship manager;credit;analytics,Branch banking and sales roles
bfsi,Banking,operations_sales_hr_finance;product_management;data_analytics_ai,ICICI Bank,1,India,hq_india,https://www.icicicareers.com/,https://www.icicicareers.com/,unknown_or_custom,Mumbai;India,role_dependent,branch banking;wealth;credit;technology,Branch and digital banking roles
bfsi,Banking,operations_sales_hr_finance;product_management;data_analytics_ai,Axis Bank,1,India,hq_india,https://www.axisbank.com/careers,https://www.axisbank.com/careers,unknown_or_custom,Mumbai;India,role_dependent,branch banking;sales;credit;analytics,Branch banking and field sales
bfsi,Banking,operations_sales_hr_finance;product_management;data_analytics_ai,Kotak,1,India,hq_india,https://www.kotak.com/en/about-us/careers.html,https://www.kotak.com/en/about-us/careers.html,unknown_or_custom,Mumbai;India,role_dependent,branch banking;wealth;credit;technology,Bank and securities group hiring
bfsi,Public bank,operations_sales_hr_finance;data_analytics_ai;public_sector,SBI,1,India,psu_public,https://sbi.co.in/web/careers,https://sbi.co.in/web/careers,unknown_or_custom,India,role_dependent,probationary officer;clerk;specialist officer;banking,Public-sector bank recruitment windows
bfsi,Financial services,operations_sales_hr_finance;product_management;data_analytics_ai,Bajaj Finserv,1,India,hq_india,https://www.bajajfinserv.in/careers,https://www.bajajfinserv.in/careers,unknown_or_custom,Pune;India,role_dependent,credit;sales;collections;analytics,NBFC and insurance group roles
bfsi,Insurtech,operations_sales_hr_finance;product_management;data_analytics_ai,Policybazaar,2,India,hq_india,https://www.policybazaar.com/careers/,https://www.policybazaar.com/careers/,unknown_or_custom,Gurugram;India,role_dependent,insurance sales;operations;product;analytics,Large telesales and field sales footprint
bfsi,Consulting audit,operations_sales_hr_finance;software_engineering;data_analytics_ai,Deloitte India,1,India;global,india_wide,https://www2.deloitte.com/in/en/careers/job-search.html,https://www2.deloitte.com/in/en/careers/job-search.html,unknown_or_custom,Mumbai;Bengaluru;Gurugram;Hyderabad,hybrid,consultant;audit;tax;technology,Consulting and advisory roles
bfsi,Consulting audit,operations_sales_hr_finance;software_engineering;data_analytics_ai,EY India,1,India;global,india_wide,https://www.ey.com/en_in/careers/job-search,https://www.ey.com/en_in/careers/job-search,unknown_or_custom,Bengaluru;Mumbai;Gurugram;Hyderabad,hybrid,consultant;audit;tax;technology,Consulting and global delivery roles
bfsi,Consulting audit,operations_sales_hr_finance;software_engineering;data_analytics_ai,KPMG India,1,India;global,india_wide,https://kpmg.com/in/en/home/careers.html,https://kpmg.com/in/en/home/careers.html,unknown_or_custom,Bengaluru;Mumbai;Gurugram,hybrid,consultant;audit;risk;technology,Advisory and risk consulting roles
bfsi,Consulting audit,operations_sales_hr_finance;software_engineering;data_analytics_ai,PwC India,1,India;global,india_wide,https://www.pwc.in/careers.html,https://www.pwc.in/careers.html,unknown_or_custom,Bengaluru;Mumbai;Gurugram;Hyderabad,hybrid,consultant;audit;tax;technology,Consulting and assurance roles
bfsi,Public bank,operations_sales_hr_finance;data_analytics_ai;public_sector,Bank of Baroda,2,India,psu_public,https://www.bankofbaroda.in/career/current-opportunities,https://www.bankofbaroda.in/career/current-opportunities,unknown_or_custom,India,role_dependent,officer;clerk;specialist;banking,Public bank recruitment notices
bfsi,Public bank,operations_sales_hr_finance;data_analytics_ai;public_sector,Punjab National Bank,2,India,psu_public,https://www.pnbindia.in/Recruitments.aspx,https://www.pnbindia.in/Recruitments.aspx,unknown_or_custom,India,role_dependent,officer;specialist;branch banking;credit,Public bank recruitment notices
bfsi,Public bank,operations_sales_hr_finance;data_analytics_ai;public_sector,Canara Bank,2,India,psu_public,https://canarabank.com/pages/recruitment,https://canarabank.com/pages/recruitment,unknown_or_custom,India,role_dependent,officer;clerk;specialist;banking,Public bank recruitment notices
bfsi,Private bank,operations_sales_hr_finance;product_management;data_analytics_ai,IDFC FIRST Bank,2,India,hq_india,https://www.idfcfirstbank.com/careers,https://www.idfcfirstbank.com/careers,unknown_or_custom,Mumbai;Bengaluru;India,role_dependent,branch banking;relationship manager;product;analytics,Digital and branch banking roles
bfsi,Private bank,operations_sales_hr_finance;product_management;data_analytics_ai,Yes Bank,2,India,hq_india,https://www.yesbank.in/about-us/careers,https://www.yesbank.in/about-us/careers,unknown_or_custom,Mumbai;India,role_dependent,branch banking;sales;credit;technology,Branch and corporate banking roles
bfsi,Life insurance,operations_sales_hr_finance;data_analytics_ai,HDFC Life,2,India,hq_india,https://www.hdfclife.com/about-us/careers,https://www.hdfclife.com/about-us/careers,unknown_or_custom,Mumbai;India,role_dependent,insurance sales;actuarial;operations;analytics,Agency and bancassurance roles
bfsi,Public insurance,operations_sales_hr_finance;data_analytics_ai;public_sector,LIC,2,India,psu_public,https://licindia.in/careers,https://licindia.in/careers,unknown_or_custom,India,role_dependent,assistant;AAO;insurance;actuarial,Public insurance recruitment windows
bfsi,General insurance,operations_sales_hr_finance;data_analytics_ai,ICICI Lombard,2,India,hq_india,https://www.icicilombard.com/careers,https://www.icicilombard.com/careers,unknown_or_custom,Mumbai;India,role_dependent,claims;underwriting;sales;analytics,Insurance operations and sales
bfsi,Gold loan NBFC,operations_sales_hr_finance;data_analytics_ai,Muthoot Finance,2,India,hq_india,https://www.muthootfinance.com/careers,https://www.muthootfinance.com/careers,unknown_or_custom,Kochi;India,role_dependent,branch sales;credit;operations;collections,Large branch network roles
education,Edtech,teaching_academic;product_management;software_engineering;data_analytics_ai,BYJU'S,1,India,hq_india,https://byjus.com/careers/,https://byjus.com/careers/,unknown_or_custom,Bengaluru;India,role_dependent,teacher;content;business development;developer,Edtech sales and academic roles
education,Edtech,teaching_academic;product_management;software_engineering;data_analytics_ai,Unacademy,1,India,hq_india,https://unacademy.com/careers,https://unacademy.com/careers,unknown_or_custom,Bengaluru;Remote,yes,educator;content;developer;PM,Remote educator and product roles
education,Edtech,teaching_academic;product_management;software_engineering;data_analytics_ai,PhysicsWallah,1,India,hq_india,https://www.pw.live/careers,https://www.pw.live/careers,unknown_or_custom,Noida;Delhi NCR;Remote;India,role_dependent,teacher;content;developer;center operations,Offline centers plus edtech roles
education,Edtech,teaching_academic;product_management;software_engineering;data_analytics_ai,Vedantu,2,India,hq_india,https://www.vedantu.com/careers,https://www.vedantu.com/careers,unknown_or_custom,Bengaluru;Remote,yes,teacher;tutor;academic counselor;developer,Remote teaching and academic operations
education,Edtech,teaching_academic;product_management;software_engineering;data_analytics_ai,upGrad,1,India,hq_india,https://www.upgrad.com/about/careers/,https://www.upgrad.com/about/careers/,unknown_or_custom,Mumbai;Bengaluru;Noida,hybrid,learning consultant;content;developer;sales,Higher education and sales roles
education,Edtech,teaching_academic;product_management;software_engineering;data_analytics_ai,Simplilearn,2,India,hq_india,https://www.simplilearn.com/career,https://www.simplilearn.com/career,unknown_or_custom,Bengaluru;Remote,hybrid,trainer;content;developer;sales,Professional learning roles
education,Edtech,teaching_academic;product_management;software_engineering;data_analytics_ai,Great Learning,2,India,hq_india,https://www.greatlearning.in/career,https://www.greatlearning.in/career,unknown_or_custom,Gurugram;Bengaluru;Chennai,hybrid,program manager;learning consultant;faculty;data,Online higher education roles
education,Edtech,teaching_academic;product_management;software_engineering;data_analytics_ai,Teachmint,2,India,hq_india,https://www.teachmint.com/careers,https://www.teachmint.com/careers,unknown_or_custom,Bengaluru,hybrid,developer;PM;school sales;support,School SaaS roles
education,School chain,teaching_academic;operations_sales_hr_finance,LEAD Group,2,India,hq_india,https://leadschool.in/careers/,https://leadschool.in/careers/,unknown_or_custom,Mumbai;India,role_dependent,teacher;school operations;field sales;curriculum,School network and field roles
education,Edtech,teaching_academic;product_management;software_engineering;data_analytics_ai,Cuemath,2,India,hq_india,https://www.cuemath.com/careers/,https://www.cuemath.com/careers/,unknown_or_custom,Bengaluru;Remote,yes,tutor;curriculum;developer;growth,Remote tutoring roles
education,School chain,teaching_academic;operations_sales_hr_finance,Narayana Schools,2,India,hq_india,https://www.narayanaschools.in/careers/,https://www.narayanaschools.in/careers/,unknown_or_custom,India,role_dependent,teacher;principal;administrator;admissions,School teaching and admin roles
education,School chain,teaching_academic;operations_sales_hr_finance,Podar Education,2,India,hq_india,https://www.podareducation.org/careers,https://www.podareducation.org/careers,unknown_or_custom,India,role_dependent,teacher;coordinator;principal;operations,School network roles
education,University,teaching_academic;operations_sales_hr_finance,Ashoka University,2,India,public_institution,https://www.ashoka.edu.in/work-with-us/,https://www.ashoka.edu.in/work-with-us/,unknown_or_custom,Sonipat;Delhi NCR,no,faculty;research;administration;student affairs,Adjunct and faculty roles can surface
education,University,teaching_academic;healthcare;operations_sales_hr_finance,Manipal Academy of Higher Education,2,India,hq_india,https://careers.manipal.edu/,https://careers.manipal.edu/,unknown_or_custom,Manipal;Bengaluru,no,faculty;research;healthcare;administration,Faculty and hospital-linked academic roles
education,Coaching,teaching_academic;operations_sales_hr_finance,ALLEN Career Institute,1,India,hq_india,https://www.allen.ac.in/career/,https://www.allen.ac.in/career/,unknown_or_custom,Kota;Bengaluru;India,role_dependent,faculty;teacher;center operations;sales,Coaching faculty and center roles
education,Coaching,teaching_academic;operations_sales_hr_finance,Aakash Educational Services,1,India,hq_india,https://www.aakash.ac.in/careers,https://www.aakash.ac.in/careers,unknown_or_custom,India,role_dependent,faculty;teacher;admissions;sales,Coaching faculty and branch roles
education,Training,teaching_academic;operations_sales_hr_finance;software_engineering,NIIT,2,India,hq_india,https://www.niit.com/india/careers/,https://www.niit.com/india/careers/,unknown_or_custom,Gurugram;India,role_dependent,trainer;content;sales;technology,IT training and corporate learning roles
education,Tech education,teaching_academic;product_management;software_engineering;operations_sales_hr_finance,Scaler,2,India,hq_india,https://www.scaler.com/careers/,https://www.scaler.com/careers/,unknown_or_custom,Bengaluru;Remote,hybrid,mentor;instructor;developer;sales,Remote mentors and edtech roles
education,Tech education,teaching_academic;product_management;software_engineering;operations_sales_hr_finance,Newton School,2,India,hq_india,https://www.newtonschool.co/careers,https://www.newtonschool.co/careers,unknown_or_custom,Bengaluru;Remote,hybrid,instructor;mentor;developer;admissions,Tech education and placement roles
education,University,teaching_academic;operations_sales_hr_finance,Amity University,2,India,hq_india,https://amity.edu/careers/,https://amity.edu/careers/,unknown_or_custom,Noida;India,no,faculty;lecturer;admin;research,Adjunct faculty and campus roles
education,University,teaching_academic;operations_sales_hr_finance;data_analytics_ai,BITS Pilani,2,India,public_institution,https://www.bits-pilani.ac.in/careers/,https://www.bits-pilani.ac.in/careers/,unknown_or_custom,Pilani;Goa;Hyderabad;Mumbai,no,faculty;research;admin;labs,Faculty and research openings
healthcare,Hospitals,healthcare;operations_sales_hr_finance;data_analytics_ai;software_engineering,Apollo Hospitals,1,India,hq_india,https://www.apollohospitals.com/careers/,https://www.apollohospitals.com/careers/,unknown_or_custom,Chennai;Hyderabad;Delhi NCR;Bengaluru,no,doctor;nurse;pharmacist;hospital operations,Locum and consultant doctor roles may surface by unit
healthcare,Hospitals,healthcare;operations_sales_hr_finance;data_analytics_ai;software_engineering,Fortis,1,India,hq_india,https://www.fortishealthcare.com/careers,https://www.fortishealthcare.com/careers,unknown_or_custom,Delhi NCR;Mumbai;Bengaluru,no,doctor;nurse;technician;operations,Hospital network roles
healthcare,Hospitals,healthcare;operations_sales_hr_finance;data_analytics_ai;software_engineering,Max Healthcare,1,India,hq_india,https://www.maxhealthcare.in/careers,https://www.maxhealthcare.in/careers,unknown_or_custom,Delhi NCR;Mumbai,no,doctor;nurse;technician;operations,Consultant doctor and nursing roles
healthcare,Hospitals,healthcare;operations_sales_hr_finance;data_analytics_ai;software_engineering,Manipal Hospitals,1,India,hq_india,https://www.manipalhospitals.com/careers/,https://www.manipalhospitals.com/careers/,unknown_or_custom,Bengaluru;Delhi NCR;Pune,no,doctor;nurse;technician;operations,Hospital network roles
healthcare,Hospitals,healthcare;operations_sales_hr_finance;data_analytics_ai;software_engineering,Narayana Health,1,India,hq_india,https://www.narayanahealth.org/careers,https://www.narayanahealth.org/careers,unknown_or_custom,Bengaluru;Kolkata;Jaipur,no,doctor;nurse;clinical;operations,Clinical and hospital operations roles
healthcare,Hospitals,healthcare;operations_sales_hr_finance;data_analytics_ai;software_engineering,Aster,1,India;GCC,hq_india,https://www.asterdmhealthcare.com/careers,https://www.asterdmhealthcare.com/careers,unknown_or_custom,Bengaluru;Kochi;Hyderabad,no,doctor;nurse;clinical;operations,India and GCC healthcare hiring
healthcare,Hospitals,healthcare;operations_sales_hr_finance;data_analytics_ai;software_engineering,Medanta,1,India,hq_india,https://www.medanta.org/careers,https://www.medanta.org/careers,unknown_or_custom,Gurugram;Lucknow;Indore,no,doctor;nurse;technician;operations,Specialty hospital roles
healthcare,Hospitals,healthcare;operations_sales_hr_finance;data_analytics_ai;software_engineering,CARE Hospitals,2,India,hq_india,https://www.carehospitals.com/careers,https://www.carehospitals.com/careers,unknown_or_custom,Hyderabad;Bhubaneswar;Raipur,no,doctor;nurse;technician;operations,Hospital network roles
healthcare,Hospitals,healthcare;operations_sales_hr_finance;data_analytics_ai;software_engineering,Yashoda Hospitals,2,India,hq_india,https://www.yashodahospitals.com/careers/,https://www.yashodahospitals.com/careers/,unknown_or_custom,Hyderabad,no,doctor;nurse;resident doctor;operations,Hyderabad hospital roles
healthcare,Hospitals,healthcare;operations_sales_hr_finance;data_analytics_ai;software_engineering,Rainbow Childrens Hospital,2,India,hq_india,https://www.rainbowhospitals.in/careers,https://www.rainbowhospitals.in/careers,unknown_or_custom,Hyderabad;Bengaluru;Delhi NCR,no,pediatrician;nurse;technician;operations,Women and child healthcare roles
healthcare,Diagnostics,healthcare;operations_sales_hr_finance;data_analytics_ai,Dr Lal PathLabs,1,India,hq_india,https://www.lalpathlabs.com/career.aspx,https://www.lalpathlabs.com/career.aspx,unknown_or_custom,Delhi NCR;India,role_dependent,lab technician;pathologist;phlebotomist;sales,Diagnostics lab and field collection roles
healthcare,Diagnostics,healthcare;operations_sales_hr_finance;data_analytics_ai,Metropolis Healthcare,1,India,hq_india,https://www.metropolisindia.com/careers,https://www.metropolisindia.com/careers,unknown_or_custom,Mumbai;India,role_dependent,lab technician;pathologist;phlebotomist;sales,Diagnostics network roles
healthcare,Diagnostics,healthcare;operations_sales_hr_finance;data_analytics_ai,Thyrocare,2,India,hq_india,https://www.thyrocare.com/careers,https://www.thyrocare.com/careers,unknown_or_custom,Mumbai;India,role_dependent,lab technician;pathologist;phlebotomist;operations,Diagnostics processing and franchise roles
healthcare,Healthtech,healthcare;operations_sales_hr_finance;data_analytics_ai;software_engineering,Practo,1,India,hq_india,https://www.practo.com/company/careers,https://www.practo.com/company/careers,unknown_or_custom,Bengaluru;Remote,hybrid,developer;doctor network;operations;support,Healthtech product and provider operations
healthcare,Healthtech pharmacy,healthcare;operations_sales_hr_finance;data_analytics_ai;software_engineering,1mg,1,India,hq_india,https://www.1mg.com/jobs,https://www.1mg.com/jobs,unknown_or_custom,Gurugram;Bengaluru,hybrid,pharmacist;developer;operations;data,Digital pharmacy and diagnostics roles
healthcare,Healthtech pharmacy,healthcare;operations_sales_hr_finance;data_analytics_ai;software_engineering,PharmEasy,1,India,hq_india,https://pharmeasy.in/careers,https://pharmeasy.in/careers,unknown_or_custom,Mumbai;Bengaluru,role_dependent,pharmacist;warehouse;developer;operations,Pharmacy warehouse and product roles
healthcare,Healthtech,healthcare;operations_sales_hr_finance;data_analytics_ai;software_engineering,MediBuddy,2,India,hq_india,https://www.medibuddy.in/careers/,https://www.medibuddy.in/careers/,unknown_or_custom,Bengaluru,hybrid,doctor network;operations;developer;support,Digital health platform roles
healthcare,Home healthcare,healthcare;operations_sales_hr_finance;data_analytics_ai;software_engineering,Portea,2,India,hq_india,https://www.portea.com/careers/,https://www.portea.com/careers/,unknown_or_custom,Bengaluru;India,role_dependent,nurse;physiotherapist;doctor;operations,Home healthcare field roles
healthcare,Healthtech,healthcare;operations_sales_hr_finance;data_analytics_ai;software_engineering,mfine,2,India,hq_india,https://www.mfine.co/careers/,https://www.mfine.co/careers/,unknown_or_custom,Bengaluru,hybrid,doctor network;developer;operations;support,Telehealth and product roles
healthcare,Hospitals,healthcare;operations_sales_hr_finance,Cloudnine Hospitals,2,India,hq_india,https://www.cloudninecare.com/careers,https://www.cloudninecare.com/careers,unknown_or_custom,Bengaluru;Mumbai;Pune;Gurugram,no,gynecologist;nurse;embryologist;operations,Women and child hospital roles
healthcare,Hospitals,healthcare;operations_sales_hr_finance,Kauvery Hospital,2,India,hq_india,https://www.kauveryhospital.com/careers/,https://www.kauveryhospital.com/careers/,unknown_or_custom,Chennai;Trichy;Bengaluru,no,doctor;nurse;technician;operations,South India hospital network roles
healthcare,Cancer care,healthcare;operations_sales_hr_finance,HCG,2,India,hq_india,https://www.hcgoncology.com/careers/,https://www.hcgoncology.com/careers/,unknown_or_custom,Bengaluru;Mumbai;Ahmedabad;India,no,oncologist;nurse;technician;operations,Specialty clinical roles
healthcare,Diagnostics,healthcare;operations_sales_hr_finance,SRL Diagnostics,2,India,hq_india,https://www.srlworld.com/careers,https://www.srlworld.com/careers,unknown_or_custom,Gurugram;Mumbai;India,role_dependent,pathologist;lab technician;phlebotomist;sales,Diagnostics field and lab roles
healthcare,Healthtech clinics,healthcare;operations_sales_hr_finance;software_engineering,Pristyn Care,2,India,hq_india,https://www.pristyncare.com/careers/,https://www.pristyncare.com/careers/,unknown_or_custom,Gurugram;India,role_dependent,doctor;care coordinator;operations;developer,Clinic network and care operations
manufacturing_ev_energy,Automotive,manufacturing_energy;software_engineering;operations_sales_hr_finance,Tata Motors,1,India,hq_india,https://www.tatamotors.com/careers/,https://www.tatamotors.com/careers/,unknown_or_custom,Pune;Jamshedpur;Sanand;Lucknow,no,manufacturing;EV;design;plant operations,Plant and automotive engineering roles
manufacturing_ev_energy,Automotive conglomerate,manufacturing_energy;software_engineering;operations_sales_hr_finance,Mahindra Group,1,India,hq_india,https://www.mahindra.com/careers,https://www.mahindra.com/careers,unknown_or_custom,Mumbai;Pune;Chennai;India,no,automotive;tractor;manufacturing;sales,Automotive and farm equipment roles
manufacturing_ev_energy,Automotive,manufacturing_energy;operations_sales_hr_finance,Maruti Suzuki,1,India,hq_india,https://www.marutisuzuki.com/corporate/careers,https://www.marutisuzuki.com/corporate/careers,unknown_or_custom,Gurugram;Manesar;Rohtak,no,production;quality;sales;R&D,Automotive plant and sales roles
manufacturing_ev_energy,Automotive,manufacturing_energy;operations_sales_hr_finance,Hyundai Motor India,2,India,hq_india,https://www.hyundai.com/in/en/hyundai-story/careers,https://www.hyundai.com/in/en/hyundai-story/careers,unknown_or_custom,Chennai;Gurugram,no,production;quality;dealer sales;R&D,Automotive manufacturing roles
manufacturing_ev_energy,Commercial vehicles,manufacturing_energy;operations_sales_hr_finance,Ashok Leyland,2,India,hq_india,https://www.ashokleyland.com/en/careers,https://www.ashokleyland.com/en/careers,unknown_or_custom,Chennai;Hosur;Pantnagar,no,production;quality;design;sales,Commercial vehicle roles
manufacturing_ev_energy,Two-wheelers,manufacturing_energy;operations_sales_hr_finance,TVS Motor,2,India,hq_india,https://www.tvsmotor.com/careers,https://www.tvsmotor.com/careers,unknown_or_custom,Chennai;Hosur;Bengaluru,no,production;R&D;EV;sales,Two-wheeler and EV roles
manufacturing_ev_energy,Two-wheelers,manufacturing_energy;operations_sales_hr_finance,Bajaj Auto,2,India,hq_india,https://www.bajajauto.com/careers,https://www.bajajauto.com/careers,unknown_or_custom,Pune;Akurdi;Chakan,no,manufacturing;R&D;quality;sales,Automotive plant roles
manufacturing_ev_energy,Two-wheelers,manufacturing_energy;operations_sales_hr_finance,Hero MotoCorp,2,India,hq_india,https://www.heromotocorp.com/en-in/careers.html,https://www.heromotocorp.com/en-in/careers.html,unknown_or_custom,Gurugram;Neemrana;Haridwar,no,manufacturing;quality;R&D;sales,Two-wheeler manufacturing roles
manufacturing_ev_energy,EV,manufacturing_energy;software_engineering;product_management,Ather Energy,1,India,hq_india,https://www.atherenergy.com/careers,https://www.atherenergy.com/careers,unknown_or_custom,Bengaluru;Hosur,hybrid,EV;embedded;battery;product,EV product and manufacturing roles
manufacturing_ev_energy,EV,manufacturing_energy;software_engineering;operations_sales_hr_finance,Ola Electric,1,India,hq_india,https://olaelectric.com/careers,https://olaelectric.com/careers,unknown_or_custom,Bengaluru;Krishnagiri;India,role_dependent,EV;battery;manufacturing;field service,EV plant and product roles
manufacturing_ev_energy,Steel,manufacturing_energy;operations_sales_hr_finance,Tata Steel,1,India,hq_india,https://www.tatasteel.com/careers/,https://www.tatasteel.com/careers/,unknown_or_custom,Jamshedpur;Kalinganagar;Mumbai,no,plant operations;metallurgy;mining;safety,Core manufacturing and mining roles
manufacturing_ev_energy,Steel,manufacturing_energy;operations_sales_hr_finance,JSW Steel,2,India,hq_india,https://www.jswsteel.in/careers,https://www.jswsteel.in/careers,unknown_or_custom,Mumbai;Vijayanagar;Dolvi,no,plant operations;metallurgy;maintenance;sales,Steel plant and commercial roles
manufacturing_ev_energy,Engineering construction,manufacturing_energy;operations_sales_hr_finance;software_engineering,Larsen & Toubro,1,India,hq_india,https://www.larsentoubro.com/corporate/careers/,https://www.larsentoubro.com/corporate/careers/,unknown_or_custom,Mumbai;Chennai;Vadodara;India,no,project engineer;construction;manufacturing;EPC,Engineering and project sites
manufacturing_ev_energy,Industrial automation,manufacturing_energy;software_engineering;operations_sales_hr_finance,Siemens India,1,India;global,india_gcc,https://www.siemens.com/in/en/company/jobs.html,https://www.siemens.com/in/en/company/jobs.html,unknown_or_custom,Bengaluru;Pune;Mumbai;Gurugram,hybrid,automation;software;manufacturing;sales,Industrial software and engineering
manufacturing_ev_energy,Energy management,manufacturing_energy;software_engineering;operations_sales_hr_finance,Schneider Electric India,1,India;global,india_gcc,https://www.se.com/in/en/about-us/careers/,https://www.se.com/in/en/about-us/careers/,unknown_or_custom,Bengaluru;Gurugram;Chennai;Hyderabad,hybrid,energy;automation;software;sales,Energy management and factory roles
manufacturing_ev_energy,Power utility,manufacturing_energy;operations_sales_hr_finance;data_analytics_ai,Tata Power,1,India,hq_india,https://www.tatapower.com/careers/,https://www.tatapower.com/careers/,unknown_or_custom,Mumbai;India,no,power plant;solar;distribution;maintenance,Energy utility and renewables roles
manufacturing_ev_energy,Infrastructure energy,manufacturing_energy;operations_sales_hr_finance;data_analytics_ai,Adani Group,1,India,hq_india,https://www.adani.com/careers,https://www.adani.com/careers,unknown_or_custom,Ahmedabad;Mundra;Mumbai;India,no,energy;ports;mining;project,Infrastructure and energy group roles
manufacturing_ev_energy,Renewable energy,manufacturing_energy;operations_sales_hr_finance;data_analytics_ai,ReNew,2,India,hq_india,https://www.renew.com/careers,https://www.renew.com/careers,unknown_or_custom,Gurugram;India,no,solar;wind;project;asset management,Renewables project roles
pharma,Pharmaceuticals,healthcare;manufacturing_energy;data_analytics_ai;operations_sales_hr_finance,Sun Pharma,1,India;global,hq_india,https://sunpharma.com/careers/,https://sunpharma.com/careers/,unknown_or_custom,Mumbai;Vadodara;Halol;India,no,QA;QC;R&D;medical affairs,Pharma manufacturing and research roles
pharma,Pharmaceuticals,healthcare;manufacturing_energy;data_analytics_ai;operations_sales_hr_finance,Dr. Reddy's,1,India;global,hq_india,https://www.drreddys.com/careers/,https://www.drreddys.com/careers/,unknown_or_custom,Hyderabad;Bengaluru;India,no,R&D;regulatory;manufacturing;medical affairs,Pharma and biologics roles
pharma,Pharmaceuticals,healthcare;manufacturing_energy;data_analytics_ai;operations_sales_hr_finance,Cipla,1,India;global,hq_india,https://www.cipla.com/careers,https://www.cipla.com/careers,unknown_or_custom,Mumbai;Goa;Sikkim;India,no,QA;production;medical representative;R&D,Pharma manufacturing plus field sales
pharma,Pharmaceuticals,healthcare;manufacturing_energy;data_analytics_ai;operations_sales_hr_finance,Lupin,2,India;global,hq_india,https://www.lupin.com/careers/,https://www.lupin.com/careers/,unknown_or_custom,Mumbai;Pune;Goa;India,no,R&D;QA;production;medical affairs,Pharma plant and research roles
pharma,Pharmaceuticals,healthcare;manufacturing_energy;data_analytics_ai;operations_sales_hr_finance,Zydus Lifesciences,2,India;global,hq_india,https://www.zyduslife.com/careers/,https://www.zyduslife.com/careers/,unknown_or_custom,Ahmedabad;Vadodara;India,no,R&D;QA;production;regulatory,Pharma and biotech roles
pharma,Biopharma,healthcare;manufacturing_energy;data_analytics_ai;operations_sales_hr_finance,Biocon,2,India;global,hq_india,https://www.biocon.com/careers/,https://www.biocon.com/careers/,unknown_or_custom,Bengaluru;Hyderabad,no,biologics;QA;QC;R&D,Biopharma manufacturing and research
pharma,Pharmaceuticals,healthcare;manufacturing_energy;data_analytics_ai;operations_sales_hr_finance,Glenmark,2,India;global,hq_india,https://www.glenmarkpharma.com/careers/,https://www.glenmarkpharma.com/careers/,unknown_or_custom,Mumbai;Goa;India,no,R&D;QA;production;field sales,Pharma plant and sales roles
pharma,Pharmaceuticals,healthcare;manufacturing_energy;operations_sales_hr_finance,Torrent Pharma,2,India;global,hq_india,https://www.torrentpharma.com/index.php/site/info/careers,https://www.torrentpharma.com/index.php/site/info/careers,unknown_or_custom,Ahmedabad;India,no,QA;production;medical representative;R&D,Pharma manufacturing roles
pharma,Pharmaceuticals,healthcare;manufacturing_energy;operations_sales_hr_finance,Alkem,2,India;global,hq_india,https://www.alkemlabs.com/careers,https://www.alkemlabs.com/careers,unknown_or_custom,Mumbai;India,no,QA;production;field sales;R&D,Pharma and sales hiring
pharma,Pharmaceuticals,healthcare;manufacturing_energy;operations_sales_hr_finance,Mankind Pharma,2,India;global,hq_india,https://www.mankindpharma.com/careers,https://www.mankindpharma.com/careers,unknown_or_custom,Delhi NCR;India,no,medical representative;QA;production;sales,Large field force roles
pharma,Pharmaceuticals,healthcare;manufacturing_energy;operations_sales_hr_finance,Pfizer India,2,India;global,india_gcc,https://www.pfizer.co.in/careers,https://www.pfizer.co.in/careers,unknown_or_custom,Mumbai;Chennai;India,hybrid,medical affairs;regulatory;QA;sales,MNC pharma India roles
pharma,Pharmaceuticals,healthcare;manufacturing_energy;data_analytics_ai,Novartis India,2,India;global,india_gcc,https://www.novartis.com/careers/career-search?search_api_fulltext=&country%5B%5D=IN,https://www.novartis.com/careers/career-search?search_api_fulltext=&country%5B%5D=IN,unknown_or_custom,Hyderabad;Mumbai,hybrid,clinical data;medical affairs;regulatory;analytics,Hyderabad capability center roles
media_gaming,Fantasy sports gaming,software_engineering;product_management;design;data_analytics_ai,Dream11,1,India,hq_india,https://www.dreamsports.group/careers/,https://www.dreamsports.group/careers/,unknown_or_custom,Mumbai;Bengaluru,hybrid,backend;mobile;game operations;analytics,Sports tech and gaming roles
